,trade_date,symbol,code,name,trade,high,low,open,changepercent,pricechange,volume,amount,amplitude,turnover,dynamic_pe,presettlement,aggregate_value,market_value,pb,first_trade_date
1,2021-10-19,sz000056,000056,皇庭国际,3.51,3.58,3.42,3.46,2.03,0.07,196753,69212193.0,4.65,2.18,-89.25,3.44,4122595807,3172088028,0.87,19960708
2,2021-10-19,sh688690,688690,纳微科技,74.25,75.65,72.31,73.06,2.03,1.48,11011,82283959.0,4.59,2.63,228.35,72.77,29710836639,3110242138,32.5,20210623
3,2021-10-19,sh600873,600873,梅花生物,6.54,6.58,6.33,6.4,2.03,0.13,239806,155352820.0,3.9,0.77,10.09,6.41,20264974329,20264974329,2.21,19950217
4,2021-10-19,sz300975,300975,商络电子,16.63,16.94,16.23,16.23,2.02,0.33,15031,25022119.0,4.36,3.5,27.75,16.3,6984600000,713272574,4.91,20210421
5,2021-10-19,sz002022,002022,科华生物,13.65,13.7,13.4,13.4,2.02,0.27,47743,64790248.0,2.24,0.93,7.33,13.38,7026021257,7016997938,2.15,20040721
6,2021-10-19,sh600731,600731,湖南海利,7.6,7.7,7.31,7.45,2.01,0.15,81709,61834697.0,5.23,1.77,12.98,7.45,3509600261,3503826153,2.21,19960802
7,2021-10-19,sz002646,002646,青青稞酒,20.28,20.37,19.51,19.6,2.01,0.4,156399,315052000.0,4.33,3.48,63.71,19.88,9583577113,9126000000,3.52,20111222
8,2021-10-19,sz002361,002361,神剑股份,5.59,5.62,5.39,5.44,2.01,0.11,216863,119629184.0,4.2,3.24,31.44,5.48,4682039308,3737360137,2.63,20100303
9,2021-10-19,sh600256,600256,广汇能源,7.64,7.85,7.32,7.55,2.0,0.15,3090840,2350672832.0,7.08,4.71,17.82,7.49,50162369262,50162369262,2.74,20000526
10,2021-10-19,sz002841,002841,视源股份,77.57,77.69,75.62,76.01,2.0,1.52,9399,72200320.0,2.72,0.21,60.12,76.05,51704260694,34996213118,7.41,20170119
11,2021-10-19,sh603037,603037,凯众股份,17.9,17.95,17.4,17.56,1.99,0.35,19557,34773336.0,3.13,1.86,21.55,17.55,1877734165,1877734165,2.06,20170120
12,2021-10-19,sh600633,600633,浙数文化,7.17,7.21,6.98,7.02,1.99,0.14,83290,59071823.0,3.27,0.64,16.28,7.03,9334794743,9334794743,1.09,19930304
13,2021-10-19,sz002779,002779,中坚科技,15.88,16.95,15.13,16.15,1.99,0.31,70955,112806273.0,11.69,5.99,275.07,15.57,2096160000,1880740257,3.37,20151209
14,2021-10-19,sz000629,000629,攀钢钒钛,4.11,4.17,3.97,4.02,1.99,0.08,1462205,597691936.0,4.96,1.7,34.79,4.03,35303856890,35302408608,3.52,19961115
15,2021-10-19,sz300716,300716,国立科技,11.31,11.45,10.77,11.3,1.98,0.22,97811,109802209.0,6.13,6.11,42.79,11.09,1809826200,1809826200,3.39,20171109
16,2021-10-19,sz002284,002284,亚太股份,7.21,7.32,7.02,7.11,1.98,0.14,119873,86128423.0,4.24,1.75,86.49,7.07,5318689412,4946480134,2.12,20090828
17,2021-10-19,sz300547,300547,川环科技,12.89,13.17,12.55,12.88,1.98,0.25,107348,138577023.0,4.91,6.08,27.82,12.64,2795920583,2276799770,3.18,20160930
18,2021-10-19,sz300205,300205,天喻信息,12.9,13.09,12.57,12.65,1.98,0.25,49471,63592229.0,4.11,1.16,-205.19,12.65,5547722400,5495255365,4.22,20110421
19,2021-10-19,sz002461,002461,珠江啤酒,9.3,9.43,9.08,9.12,1.97,0.18,73842,68620159.0,3.84,0.33,33.14,9.12,20583954864,20583954864,2.29,20100818
0,2021-10-19,sz002455,002455,百川股份,16.04,16.98,15.93,16.03,1.97,0.31,610780,998708864.0,6.68,13.56,54.73,15.73,9076359545,7227188514,5.13,20100803
1,2021-10-19,sh600210,600210,紫江企业,9.33,9.49,9.05,9.12,1.97,0.18,418186,390286384.0,4.81,2.76,21.44,9.15,14151148354,14151148354,2.69,19990824
2,2021-10-19,sh600036,600036,招商银行,52.88,53.32,52.0,52.25,1.97,1.02,481693,2545616000.0,2.55,0.23,10.9,51.86,1333625435381,1090858581406,1.99,20020409
3,2021-10-19,sh688468,688468,科美诊断,16.61,16.76,16.18,16.2,1.96,0.32,6121,10105104.0,3.56,1.7,47.57,16.29,6660610000,597167703,5.52,20210409
4,2021-10-19,sz002908,002908,德生科技,15.08,15.18,14.76,14.87,1.96,0.29,25795,38556919.0,2.84,1.74,58.93,14.79,3028532234,2229973518,3.84,20171020
5,2021-10-19,sz000019,000019,深粮控股,7.28,7.28,7.09,7.1,1.96,0.14,78123,56446046.0,2.66,1.88,17.2,7.14,8390456649,3029825577,1.89,19921012
6,2021-10-19,sz002438,002438,江苏神通,14.06,14.23,13.59,13.87,1.96,0.27,90009,125759178.0,4.64,2.01,27.5,13.79,6829731553,6286868711,3.02,20100623
7,2021-10-19,sh600531,600531,豫光金铅,6.25,6.29,6.06,6.07,1.96,0.12,405662,252007611.0,3.75,3.72,14.2,6.13,6814016463,6814016463,1.74,20020730
8,2021-10-19,sh601319,601319,中国人保,5.22,5.22,5.1,5.11,1.95,0.1,504077,261167286.0,2.34,0.9,6.84,5.12,230849230843,29240179839,1.09,20181116
9,2021-10-19,sz300727,300727,润禾材料,29.27,29.46,28.4,28.71,1.95,0.56,38627,112110307.0,3.69,3.43,47.25,28.71,3713777600,3296645444,5.96,20171127
10,2021-10-19,sz002695,002695,煌上煌,14.13,14.23,13.7,13.7,1.95,0.27,61095,85948907.0,3.82,1.32,24.15,13.86,7240641609,6561374400,3.17,20120905
11,2021-10-19,sh603289,603289,泰瑞机器,9.43,9.5,9.18,9.2,1.95,0.18,22627,21303051.0,3.46,0.85,16.18,9.25,2788650916,2505750916,2.18,20171031
12,2021-10-19,sz003029,003029,吉大正元,20.98,21.47,20.53,20.6,1.94,0.4,7947,16767663.0,4.57,1.76,99.54,20.58,3889692000,946198000,3.13,20201224
13,2021-10-19,sz000400,000400,许继电气,18.96,19.8,18.5,18.51,1.94,0.36,363837,697190896.0,6.99,3.61,22.26,18.6,19117885779,19116796166,2.12,19970418
14,2021-10-19,sh603220,603220,中贝通信,15.81,15.9,15.15,15.55,1.93,0.3,116508,181703097.0,4.84,6.4,43.5,15.51,5339985600,2875951551,3.29,20181115
15,2021-10-19,sz300595,300595,欧普康视,65.4,65.9,63.5,64.52,1.93,1.24,112348,729732368.0,3.74,1.83,108.65,64.16,55623234318,40067882446,29.1,20170117
16,2021-10-19,sh688313,688313,仕佳光子,11.08,11.11,10.79,10.86,1.93,0.21,13325,14718103.0,2.94,0.41,218.49,10.87,5083529794,3572540898,4.39,20200812
17,2021-10-19,sh601618,601618,中国中冶,4.23,4.32,4.1,4.14,1.93,0.08,2441823,1033508352.0,5.3,1.37,8.88,4.15,87660909089,75516579089,1.09,20090921
18,2021-10-19,sz300953,300953,震裕科技,93.97,95.37,92.0,92.8,1.92,1.77,10837,101991668.0,3.66,5.17,59.91,92.2,8746727600,1968013710,6.3,20210318
19,2021-10-19,sz002812,002812,恩捷股份,292.5,298.65,285.39,287.0,1.92,5.5,65281,1903664624.0,4.62,0.88,124.28,287.0,261028753830,217165507943,21.65,20160914
0,2021-10-19,sh603985,603985,恒润股份,35.69,36.28,33.7,34.41,1.91,0.67,80887,284000928.0,7.37,3.05,19.44,35.02,9457564480,9457564480,5.61,20170505
1,2021-10-19,sh600085,600085,同仁堂,34.1,34.8,33.28,33.28,1.91,0.64,150558,515201968.0,4.54,1.1,37.47,33.46,46767135934,46767135934,4.64,19970625
2,2021-10-19,sz300158,300158,振东制药,6.4,6.45,6.29,6.31,1.91,0.12,142077,90754572.0,2.55,1.4,14.9,6.28,6575965824,6489990195,1.16,20110107
3,2021-10-19,sz300376,300376,易事特,9.61,10.07,9.56,9.57,1.91,0.18,771321,754716688.0,5.41,3.33,52.07,9.43,22303281779,22284438857,3.74,20140127
4,2021-10-19,sz000988,000988,华工科技,30.5,30.69,29.9,29.9,1.9,0.57,235108,714307968.0,2.64,2.34,28.69,29.93,30667832564,30652062539,4.16,20000608
5,2021-10-19,sh603028,603028,赛福天,10.19,10.65,9.9,9.9,1.9,0.19,53565,55179316.0,7.5,1.87,64.77,10.0,2924937600,2924937600,3.83,20160331
6,2021-10-19,sz301047,301047,义翘神州,398.61,404.99,390.02,391.0,1.89,7.41,5206,207502960.0,3.83,3.06,30.62,391.2,27105480000,6776370000,4.19,20210816
7,2021-10-19,sh688505,688505,复旦张江,15.09,15.11,14.75,14.81,1.89,0.28,16418,24505336.0,2.43,0.62,120.17,14.81,15738870000,3981377259,7.76,20200619
8,2021-10-19,sz300283,300283,温州宏丰,7.01,7.05,6.83,6.89,1.89,0.13,119155,83148276.0,3.2,3.99,46.51,6.88,3063967462,2093287540,3.84,20120110
9,2021-10-19,sz002196,002196,方正电机,8.63,8.7,8.43,8.43,1.89,0.16,103096,88666158.0,3.19,2.2,-147.35,8.47,4310209746,4042014269,2.96,20071212
10,2021-10-19,sz002806,002806,华锋股份,15.16,15.35,14.46,14.77,1.88,0.28,62417,94071620.0,5.98,4.95,161.83,14.88,2888268343,1911585267,2.81,20160726
11,2021-10-19,sz300136,300136,信维通信,21.69,21.98,21.1,21.1,1.88,0.4,143523,308985472.0,4.13,1.74,60.85,21.29,20986563758,17863767980,3.68,20101105
12,2021-10-19,sh688168,688168,安博通,49.36,49.49,48.48,48.75,1.88,0.91,2821,13852490.0,2.08,0.99,146.96,48.45,2526244800,1406760000,2.48,20190906
13,2021-10-19,sz000780,000780,ST平能,9.24,9.46,9.02,9.02,1.87,0.17,70953,65640222.0,4.85,0.7,-13.52,9.07,9372190434,9372190434,3.45,19970606
14,2021-10-19,sz000931,000931,中 关 村,7.07,7.13,6.93,6.95,1.87,0.13,103232,72465633.0,2.88,1.38,174.67,6.94,5324607763,5275577313,3.11,19990712
15,2021-10-19,sh601360,601360,三六零,11.99,12.34,11.97,12.17,1.87,0.22,753721,916371728.0,3.14,1.05,74.88,11.77,85672904732,85672904732,2.34,20120116
16,2021-10-19,sz300852,300852,四会富仕,49.81,50.89,48.51,49.36,1.86,0.91,15674,78298498.0,4.87,4.4,27.0,48.9,5077171156,1773007820,5.1,20200713
17,2021-10-19,sh600963,600963,岳阳林纸,7.68,7.83,7.47,7.54,1.86,0.14,324693,250612739.0,4.77,1.83,22.34,7.54,13862807877,13589899077,1.58,20040525
18,2021-10-19,sz002959,002959,小熊电器,48.89,49.09,47.62,47.81,1.85,0.89,8897,43207985.0,3.06,1.17,27.51,48.0,7648547160,3726448357,3.97,20190823
19,2021-10-19,sh600906,600906,财达证券,12.66,12.72,12.37,12.42,1.85,0.23,245426,309310320.0,2.82,4.91,47.71,12.43,41081700000,6330000000,3.77,20210507
0,2021-10-19,sz002341,002341,新纶新材,5.51,5.58,5.31,5.33,1.85,0.1,227034,124818099.0,4.99,2.55,-47.09,5.41,6348702402,4912474117,1.77,20100122
1,2021-10-19,sz000528,000528,柳    工,7.72,7.77,7.56,7.59,1.85,0.14,105555,81039284.0,2.77,0.72,7.48,7.58,11388859563,11328183798,0.96,19931118
2,2021-10-19,sz300569,300569,天能重工,11.05,11.17,10.73,10.76,1.84,0.2,330571,362038656.0,4.06,5.81,28.41,10.85,8770317054,6282046428,2.61,20161125
3,2021-10-19,sz002074,002074,国轩高科,51.95,53.25,51.25,52.4,1.84,0.94,376502,1964632496.0,3.92,3.19,690.49,51.01,66524286204,61223622085,5.95,20061018
4,2021-10-19,sz300818,300818,耐普矿机,35.97,35.98,34.62,35.68,1.84,0.65,16926,60046198.0,3.85,5.38,24.84,35.32,2517900000,1131364410,2.8,20200212
5,2021-10-19,sz002072,002072,*ST凯瑞,6.09,6.28,5.99,6.28,1.84,0.11,94320,58561570.0,4.85,5.57,-180.71,5.98,1071840000,1031670665,-5.89,20061018
6,2021-10-19,sz300747,300747,锐科激光,60.35,61.38,58.65,58.9,1.84,1.09,25895,156603557.0,4.61,0.69,50.5,59.26,26314018225,22696855278,8.98,20180625
7,2021-10-19,sz300057,300057,万顺新材,7.21,7.45,6.97,7.05,1.84,0.13,116240,84511955.0,6.78,2.31,134.66,7.08,4904262628,3623162769,1.38,20100226
8,2021-10-19,sh603267,603267,鸿远电子,152.01,154.88,148.75,148.75,1.84,2.74,22767,346855680.0,4.11,1.45,38.87,149.27,35327732040,23943453236,12.08,20190515
9,2021-10-19,sh603238,603238,诺邦股份,12.8,12.81,12.48,12.58,1.83,0.23,11754,14884808.0,2.63,0.67,15.45,12.57,2292160000,2253184000,1.94,20170222
10,2021-10-19,sz002780,002780,三夫户外,17.28,18.35,17.0,17.19,1.83,0.31,35704,62690902.0,7.96,3.1,918.66,16.97,2723111758,1989227739,3.81,20151209
11,2021-10-19,sh600782,600782,新钢股份,6.69,6.72,6.4,6.56,1.83,0.12,868085,570405776.0,4.87,2.72,4.44,6.57,21332554836,21332554836,0.85,19961225
12,2021-10-19,sz002597,002597,金禾实业,41.85,42.5,40.55,41.9,1.82,0.75,99912,415866832.0,4.74,1.79,26.72,41.1,23474067764,23414349195,4.7,20110707
13,2021-10-19,sh603855,603855,华荣股份,20.65,20.94,20.1,20.45,1.82,0.37,20003,41014291.0,4.14,0.6,20.41,20.28,6972266000,6886816300,4.51,20170524
14,2021-10-19,sz002232,002232,启明信息,10.61,10.71,10.35,10.43,1.82,0.19,26225,27704473.0,3.45,0.64,57.29,10.42,4334699108,4334699108,3.27,20080509
15,2021-10-19,sh603577,603577,汇金通,8.94,9.03,8.74,8.83,1.82,0.16,19395,17312180.0,3.3,0.79,29.16,8.78,3031903554,2190550320,1.74,20161222
16,2021-10-19,sz002176,002176,江特电机,21.83,22.58,20.46,21.43,1.82,0.39,2089465,4459661824.0,9.89,12.25,112.0,21.44,37249087433,37232670662,20.5,20071012
17,2021-10-19,sz300284,300284,苏交科,6.16,6.18,6.0,6.06,1.82,0.11,77146,47146503.0,2.98,1.2,26.94,6.05,7779019088,3965635791,1.04,20120110
18,2021-10-19,sh688001,688001,华兴源创,35.88,35.95,34.94,35.22,1.82,0.64,7518,26815923.0,2.87,1.49,55.94,35.24,15765188445,1807638167,4.86,20190722
19,2021-10-19,sh603507,603507,振江股份,35.47,36.84,34.65,34.92,1.81,0.63,39240,140250969.0,6.29,3.15,25.34,34.84,4456145758,4412695008,2.93,20171106
0,2021-10-19,sh688819,688819,天能股份,45.65,46.38,44.67,45.0,1.81,0.81,31585,144802385.0,3.81,2.97,33.02,44.84,44376365000,4849220232,3.84,20210118
1,2021-10-19,sz000677,000677,恒天海龙,3.39,3.4,3.27,3.35,1.8,0.06,211338,70681897.0,3.9,2.45,46.32,3.33,2928885244,2928885244,9.18,19961226
2,2021-10-19,sz300224,300224,正海磁材,11.87,11.91,11.62,11.66,1.8,0.21,103822,122896131.0,2.49,1.28,42.63,11.66,9735970520,9638845194,3.76,20110531
3,2021-10-19,sz300543,300543,朗科智能,13.01,13.14,12.7,12.7,1.8,0.23,39794,51814158.0,3.44,1.91,21.79,12.78,3488922768,2704162313,3.81,20160908
4,2021-10-19,sz300737,300737,科顺股份,14.71,14.75,14.41,14.43,1.8,0.26,58714,85844048.0,2.35,0.69,17.93,14.45,16855712102,12441954493,3.51,20180125
5,2021-10-19,sz000651,000651,格力电器,39.05,39.26,38.17,38.2,1.8,0.69,452124,1756961696.0,2.84,0.76,12.42,38.36,234914290786,233139398972,2.88,19961118
6,2021-10-19,sh688345,688345,博力威,66.23,67.46,65.18,65.3,1.8,1.17,6624,43981587.0,3.5,2.9,38.74,65.06,6623000000,1513091772,6.02,20210611
7,2021-10-19,sh600827,600827,百联股份,13.61,13.87,13.28,13.37,1.8,0.24,95713,129707047.0,4.41,0.6,23.76,13.37,24282528072,21836563411,1.38,19940204
8,2021-10-19,sh600480,600480,凌云股份,9.08,9.17,8.88,8.92,1.79,0.16,92077,83595238.0,3.25,1.21,25.61,8.92,6932230574,6932230574,1.44,20030815
9,2021-10-19,sh688286,688286,敏芯股份,100.49,102.0,98.48,100.37,1.79,1.77,2398,24033202.0,3.57,0.74,261.61,98.72,5346068000,3255491324,4.96,20200810
10,2021-10-19,sh605066,605066,天正电气,13.06,13.34,12.81,12.83,1.79,0.23,80146,105028995.0,4.13,3.51,18.2,12.83,5277748430,2981095190,3.0,20200807
11,2021-10-19,sz300096,300096,易联众,7.95,8.04,7.73,7.81,1.79,0.14,68932,54499271.0,3.97,1.83,-21.81,7.81,3418500000,2993260502,5.4,20100728
12,2021-10-19,sz300916,300916,朗特智能,61.4,61.61,60.06,60.4,1.79,1.08,3798,23134465.0,2.57,2.38,30.57,60.32,3921618000,980865000,4.43,20201202
13,2021-10-19,sh688021,688021,奥福环保,45.57,46.2,44.17,45.03,1.79,0.8,5989,27299918.0,4.53,1.3,39.5,44.77,3521812923,2094265548,3.85,20191106
14,2021-10-19,sz002166,002166,莱茵生物,8.55,8.57,8.24,8.45,1.79,0.15,67946,57122152.0,3.93,1.48,40.52,8.4,4832586027,3933021503,2.66,20070913
15,2021-10-19,sh605288,605288,凯迪股份,54.77,55.49,53.07,53.92,1.78,0.96,1951,10686010.0,4.5,1.11,32.06,53.81,3871656247,958475000,1.95,20200601
16,2021-10-19,sz002683,002683,宏大爆破,26.27,26.3,25.66,25.82,1.78,0.46,46186,120403772.0,2.48,0.72,46.69,25.81,19687058152,16931748642,3.68,20120612
17,2021-10-19,sh603185,603185,上机数控,337.95,341.03,331.0,332.0,1.78,5.91,36956,1241953136.0,3.02,3.61,54.75,332.04,93021999405,34554547356,14.17,20181228
18,2021-10-19,sz000848,000848,承德露露,10.88,10.9,10.52,10.58,1.78,0.19,232585,249598099.0,3.55,2.16,21.94,10.69,11711438720,11711150356,5.66,19971113
19,2021-10-19,sz000157,000157,中联重科,8.02,8.03,7.82,7.88,1.78,0.14,605511,481335264.0,2.66,0.86,7.17,7.88,69596466601,56669164516,1.26,20001012
0,2021-10-19,sh600626,600626,申达股份,4.02,4.09,3.95,3.97,1.77,0.07,56853,22990192.0,3.54,0.7,9.96,3.95,4454074414,3248790525,1.28,19930107
1,2021-10-19,sh600875,600875,东方电气,16.1,16.2,15.62,15.86,1.77,0.28,362266,579547792.0,3.67,1.81,18.62,15.82,50218333193,32150095925,1.61,19951010
2,2021-10-19,sz002719,002719,*ST麦趣,10.36,10.46,10.12,10.12,1.77,0.18,14428,14895304.0,3.34,0.89,82.47,10.18,1804084775,1676996976,2.04,20140128
3,2021-10-19,sh603558,603558,健盛集团,10.98,11.35,10.57,10.73,1.76,0.19,103768,114174518.0,7.23,2.64,19.94,10.79,4314510286,4314510286,1.9,20150127
4,2021-10-19,sz300285,300285,国瓷材料,44.5,44.66,43.2,43.2,1.76,0.77,32596,144194506.0,3.34,0.41,56.63,43.73,44669560041,35079196965,8.45,20120113
5,2021-10-19,sh600876,600876,洛阳玻璃,19.7,19.88,19.01,19.01,1.76,0.34,43667,85706293.0,4.49,1.46,32.11,19.36,12719796771,5881246510,3.34,19951031
6,2021-10-19,sz300657,300657,弘信电子,15.08,15.44,14.7,14.72,1.75,0.26,118886,180277222.0,4.99,2.85,-58.75,14.82,6624423440,6289900362,5.0,20170523
7,2021-10-19,sz300481,300481,濮阳惠成,21.47,21.48,21.09,21.09,1.75,0.37,11947,25487835.0,1.85,0.46,28.67,21.1,6318695007,5519067465,3.42,20150630
8,2021-10-19,sh601211,601211,国泰君安,18.01,18.16,17.57,17.59,1.75,0.31,413294,742668800.0,3.33,0.56,10.01,17.7,160441175909,133771478578,1.25,20150626
9,2021-10-19,sh603300,603300,华铁应急,9.3,9.35,9.03,9.14,1.75,0.16,72645,66731189.0,3.5,0.83,19.02,9.14,8395170497,8182371356,2.49,20150529
10,2021-10-19,sz002511,002511,中顺洁柔,18.02,18.09,17.44,17.65,1.75,0.31,157509,281452304.0,3.67,1.23,29.03,17.71,23641312961,23104903909,4.87,20101125
11,2021-10-19,sz002296,002296,辉煌科技,7.56,7.6,7.37,7.45,1.75,0.13,50801,38138536.0,3.1,1.49,18.97,7.43,2945500135,2581166423,1.87,20090929
12,2021-10-19,sh688316,688316,青云科技-U,56.41,57.47,55.99,56.09,1.75,0.97,3223,18299568.0,2.67,2.83,-9.12,55.44,2677341292,643074000,3.67,20210316
13,2021-10-19,sh600101,600101,明星电力,6.41,6.49,6.22,6.26,1.75,0.11,180731,115151750.0,4.29,4.29,21.88,6.3,2701383415,2701383415,1.1,19970627
14,2021-10-19,sz300390,300390,天华超净,114.8,117.57,108.2,108.78,1.75,1.97,188294,2131609056.0,8.3,4.84,91.2,112.83,66914685762,44665086071,26.05,20140731
15,2021-10-19,sz002870,002870,香山股份,30.93,30.94,29.88,30.5,1.74,0.53,6059,18483390.0,3.49,1.07,22.67,30.4,3423023100,1754285420,4.02,20170515
16,2021-10-19,sh603517,603517,绝味食品,63.7,64.39,62.08,62.61,1.74,1.09,28427,180461484.0,3.69,0.47,38.98,62.61,39126113072,38769775272,7.54,20170317
17,2021-10-19,sh605580,605580,恒盛能源,18.72,20.1,18.4,19.45,1.74,0.32,246999,470807472.0,9.24,49.4,28.94,18.4,3744000000,936000000,4.76,20210819
18,2021-10-19,sh600732,600732,爱旭股份,16.45,17.07,15.95,16.1,1.73,0.28,263973,437440192.0,6.93,4.04,-704.97,16.17,33497615126,10738955409,6.47,19960816
19,2021-10-19,sh600308,600308,华泰股份,7.05,7.15,6.78,6.93,1.73,0.12,340913,238605870.0,5.34,2.92,7.02,6.93,8231308004,8231308004,0.9,20000928
0,2021-10-19,sz002783,002783,凯龙股份,9.44,9.45,9.2,9.26,1.72,0.16,36631,34250201.0,2.69,1.12,83.87,9.28,3603534353,3088471329,2.08,20151209
1,2021-10-19,sz300669,300669,沪宁股份,18.33,18.67,17.84,18.06,1.72,0.31,14928,27130280.0,4.61,1.48,45.57,18.02,2035581180,1845463410,3.61,20170629
2,2021-10-19,sh603139,603139,康惠制药,18.36,18.56,17.9,18.05,1.72,0.31,16682,30609845.0,3.66,1.67,59.92,18.05,1833796800,1833796800,1.8,20170421
3,2021-10-19,sh600500,600500,中化国际,9.48,9.73,9.27,9.31,1.72,0.16,428943,407600416.0,4.94,1.58,6.1,9.32,26220888155,25671048155,2.14,20000301
4,2021-10-19,sz002114,002114,罗平锌电,9.48,9.63,9.2,9.26,1.72,0.16,452024,425741168.0,4.61,13.98,46.27,9.32,3065787131,3065745002,2.08,20070215
5,2021-10-19,sz002270,002270,华明装备,8.92,9.12,8.68,8.91,1.71,0.15,911407,811657152.0,5.02,12.0,11.28,8.77,6772413040,6772284931,2.45,20080905
6,2021-10-19,sz300594,300594,朗进科技,19.04,19.15,18.58,18.66,1.71,0.32,6314,11993643.0,3.04,0.93,82.68,18.72,1713251568,1287659968,1.89,20190621
7,2021-10-19,sz300461,300461,田中精机,20.85,21.0,20.4,20.5,1.71,0.35,25093,52078526.0,2.93,3.56,66.33,20.5,2706455100,1471553739,14.45,20150519
8,2021-10-19,sz002439,002439,启明星辰,25.65,25.68,25.12,25.22,1.7,0.43,55824,142530597.0,2.22,0.77,-111.56,25.22,23946422982,18558974086,4.08,20100623
9,2021-10-19,sz002847,002847,盐津铺子,53.74,53.85,51.31,52.85,1.7,0.9,14964,79637532.0,4.81,1.32,71.49,52.84,6951806400,6088475557,9.32,20170208
10,2021-10-19,sh688100,688100,威胜信息,22.71,22.84,22.2,22.33,1.7,0.38,6501,14635518.0,2.87,0.39,34.3,22.33,11355000000,3754121221,4.52,20200121
11,2021-10-19,sz002828,002828,贝肯能源,9.58,9.78,9.31,9.4,1.7,0.16,233758,224188451.0,4.99,15.17,35.03,9.42,1925461208,1476429268,1.94,20161208
12,2021-10-19,sz000581,000581,威孚高科,20.96,21.05,20.46,20.62,1.7,0.35,93950,195256348.0,2.86,1.15,6.43,20.61,21147603947,17123181474,1.15,19980924
13,2021-10-19,sz002731,002731,萃华珠宝,7.19,7.2,6.95,7.03,1.7,0.12,54833,38830743.0,3.54,2.29,22.36,7.07,1841761640,1719998559,1.42,20141104
14,2021-10-19,sh688201,688201,信安世纪,50.37,50.78,49.53,49.53,1.7,0.84,2649,13306466.0,2.52,1.4,79.98,49.53,4690845070,954807021,4.79,20210421
15,2021-10-19,sz000858,000858,五 粮 液,218.97,220.88,213.0,213.0,1.7,3.65,271520,5912576000.0,3.66,0.7,32.19,215.32,849955704855,849933847488,9.56,19980427
16,2021-10-19,sh688093,688093,世华科技,42.0,42.33,40.2,41.26,1.69,0.7,6837,28432278.0,5.16,1.62,55.47,41.3,7224000000,1775298000,6.42,20200930
17,2021-10-19,sh688188,688188,柏楚电子,432.69,438.19,423.1,427.6,1.69,7.2,3461,149498872.0,3.55,1.29,72.88,425.49,43397848592,11627585342,16.12,20190808
18,2021-10-19,sh688063,688063,派能科技,198.09,205.38,197.68,200.0,1.69,3.29,13312,268704448.0,3.95,3.46,98.91,194.8,30673153542,7613681064,10.94,20201230
19,2021-10-19,sz300265,300265,通光线缆,10.87,11.07,10.66,10.75,1.68,0.18,59705,65056853.0,3.84,1.64,53.21,10.69,3967236553,3963606657,3.01,20110916
0,2021-10-19,sh601898,601898,中煤能源,9.06,9.5,8.75,8.8,1.68,0.15,1043611,956757632.0,8.42,1.14,7.92,8.91,120123490404,82917123624,1.12,20080201
1,2021-10-19,sh605099,605099,共创草坪,30.21,30.28,29.52,29.52,1.68,0.5,4421,13225701.0,2.56,1.1,28.08,29.71,12152032920,1211118900,6.62,20200930
2,2021-10-19,sz002898,002898,赛隆药业,9.67,9.79,9.42,9.51,1.68,0.16,8671,8306192.0,3.89,0.86,90.38,9.51,1701920000,976525540,2.85,20170912
3,2021-10-19,sh603496,603496,恒为科技,16.36,16.62,15.85,15.85,1.68,0.27,21717,35488216.0,4.79,1.09,119.75,16.09,3729735278,3253472333,3.21,20170607
4,2021-10-19,sz002010,002010,传化智联,8.49,8.51,8.27,8.33,1.68,0.14,151326,127011483.0,2.87,0.52,23.86,8.35,26076667578,24944255171,1.72,20040629
5,2021-10-19,sz002765,002765,蓝黛科技,7.29,7.34,7.12,7.2,1.67,0.12,194917,141180500.0,3.07,4.8,17.43,7.17,4193027864,2957963733,2.15,20150612
6,2021-10-19,sz300588,300588,熙菱信息,12.81,12.96,12.35,12.6,1.67,0.21,63616,80760017.0,4.84,6.06,239.48,12.6,2090310180,1344473230,7.1,20170105
7,2021-10-19,sz300354,300354,东华测试,32.99,34.0,31.33,32.41,1.66,0.54,39664,129062718.0,8.23,5.05,86.51,32.45,4563183431,2592459174,10.67,20120920
8,2021-10-19,sh601965,601965,中国汽研,15.91,16.02,15.47,15.62,1.66,0.26,37221,58643705.0,3.51,0.38,23.81,15.65,15746118838,15385733155,3.13,20120611
9,2021-10-19,sz002263,002263,大东南,3.06,3.08,3.0,3.01,1.66,0.05,308044,93998359.0,2.66,1.64,30.84,3.01,5747781906,5747726826,2.3,20080728
10,2021-10-19,sz002312,002312,川发龙蟒,14.73,15.1,14.1,14.48,1.66,0.24,752800,1098928704.0,6.9,5.68,18.85,14.49,25971881381,19508048523,3.99,20091203
11,2021-10-19,sz002734,002734,利民股份,11.05,11.07,10.92,10.94,1.66,0.18,11399,12557103.0,1.38,0.35,8.32,10.87,4116341028,3578970002,1.63,20150127
12,2021-10-19,sh603336,603336,宏辉果蔬,7.37,7.42,7.17,7.18,1.66,0.12,133082,97652007.0,3.45,3.03,64.48,7.25,3233033490,3233033490,3.14,20161124
13,2021-10-19,sh603319,603319,湘油泵,20.27,20.56,19.71,19.86,1.65,0.33,22228,45137194.0,4.26,1.38,17.29,19.94,3255561558,3255561558,2.42,20161130
14,2021-10-19,sh600377,600377,宁沪高速,8.6,8.63,8.43,8.48,1.65,0.14,60658,51954743.0,2.36,0.16,8.08,8.46,43324628500,32698773809,1.47,20010116
